Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,1999,1999,West Virginia,54,55-64 years,55-64,Male,M,322,88635,363.3
,1999,1999,Wisconsin,55,35-44 years,35-44,Male,M,101,439947,23.0
,1999,1999,Wisconsin,55,45-54 years,45-54,Male,M,338,356822,94.7
,1999,1999,Wisconsin,55,55-64 years,55-64,Male,M,572,220229,259.7
,1999,1999,Wyoming,56,35-44 years,35-44,Male,M,,40234,
,1999,1999,Wyoming,56,45-54 years,45-54,Male,M,30,36606,82.0
,1999,1999,Wyoming,56,55-64 years,55-64,Male,M,54,21868,246.9
,2000,2000,Alabama,01,35-44 years,35-44,Male,M,104,334930,31.1
,2000,2000,Alabama,01,45-54 years,45-54,Male,M,364,291764,124.8
,2000,2000,Alabama,01,55-64 years,55-64,Male,M,592,196694,301.0
,2000,2000,Alaska,02,35-44 years,35-44,Male,M,,58354,
,2000,2000,Alaska,02,45-54 years,45-54,Male,M,43,50261,85.6
,2000,2000,Alaska,02,55-64 years,55-64,Male,M,51,23906,213.3
,2000,2000,Arizona,04,35-44 years,35-44,Male,M,88,388657,22.6
,2000,2000,Arizona,04,45-54 years,45-54,Male,M,313,307789,101.7
,2000,2000,Arizona,04,55-64 years,55-64,Male,M,545,210410,259.0
,2000,2000,Arkansas,05,35-44 years,35-44,Male,M,81,197120,41.1
,2000,2000,Arkansas,05,45-54 years,45-54,Male,M,230,171244,134.3
,2000,2000,Arkansas,05,55-64 years,55-64,Male,M,434,122870,353.2
,2000,2000,California,06,35-44 years,35-44,Male,M,468,2772494,16.9
,2000,2000,California,06,45-54 years,45-54,Male,M,1697,2133761,79.5
,2000,2000,California,06,55-64 years,55-64,Male,M,3272,1257308,260.2
,2000,2000,Colorado,08,35-44 years,35-44,Male,M,57,372346,15.3
,2000,2000,Colorado,08,45-54 years,45-54,Male,M,205,308351,66.5
,2000,2000,Colorado,08,55-64 years,55-64,Male,M,316,167084,189.1
,2000,2000,Connecticut,09,35-44 years,35-44,Male,M,63,285229,22.1
,2000,2000,Connecticut,09,45-54 years,45-54,Male,M,209,234113,89.3
,2000,2000,Connecticut,09,55-64 years,55-64,Male,M,345,148030,233.1
,2000,2000,Delaware,10,35-44 years,35-44,Male,M,18,62685,
,2000,2000,Delaware,10,45-54 years,45-54,Male,M,51,50279,101.4
,2000,2000,Delaware,10,55-64 years,55-64,Male,M,116,33990,341.3
,2000,2000,District of Columbia,11,35-44 years,35-44,Male,M,13,44009,
,2000,2000,District of Columbia,11,45-54 years,45-54,Male,M,43,35360,121.6
,2000,2000,District of Columbia,11,55-64 years,55-64,Male,M,69,22727,303.6
,2000,2000,Florida,12,35-44 years,35-44,Male,M,339,1237689,27.4
,2000,2000,Florida,12,45-54 years,45-54,Male,M,1158,1005204,115.2
,2000,2000,Florida,12,55-64 years,55-64,Male,M,2095,732704,285.9
,2000,2000,Georgia,13,35-44 years,35-44,Male,M,192,670503,28.6
,2000,2000,Georgia,13,45-54 years,45-54,Male,M,566,524950,107.8
,2000,2000,Georgia,13,55-64 years,55-64,Male,M,931,317915,292.8
,2000,2000,Hawaii,15,35-44 years,35-44,Male,M,19,96577,
,2000,2000,Hawaii,15,45-54 years,45-54,Male,M,65,85653,75.9
,2000,2000,Hawaii,15,55-64 years,55-64,Male,M,122,52198,233.7
,2000,2000,Idaho,16,35-44 years,35-44,Male,M,17,97089,
,2000,2000,Idaho,16,45-54 years,45-54,Male,M,68,85789,79.3
,2000,2000,Idaho,16,55-64 years,55-64,Male,M,139,53724,258.7
,2000,2000,Illinois,17,35-44 years,35-44,Male,M,266,985069,27.0
,2000,2000,Illinois,17,45-54 years,45-54,Male,M,941,797578,118.0
,2000,2000,Illinois,17,55-64 years,55-64,Male,M,1501,497104,301.9
,2000,2000,Indiana,18,35-44 years,35-44,Male,M,166,478310,34.7
,2000,2000,Indiana,18,45-54 years,45-54,Male,M,482,404106,119.3
,2000,2000,Indiana,18,55-64 years,55-64,Male,M,821,256169,320.5
,2000,2000,Iowa,19,35-44 years,35-44,Male,M,57,222612,25.6
,2000,2000,Iowa,19,45-54 years,45-54,Male,M,212,197608,107.3
,2000,2000,Iowa,19,55-64 years,55-64,Male,M,346,125136,276.5
,2000,2000,Kansas,20,35-44 years,35-44,Male,M,50,210328,23.8
,2000,2000,Kansas,20,45-54 years,45-54,Male,M,163,177665,91.7
,2000,2000,Kansas,20,55-64 years,55-64,Male,M,269,107089,251.2
,2000,2000,Kentucky,21,35-44 years,35-44,Male,M,136,317528,42.8
,2000,2000,Kentucky,21,45-54 years,45-54,Male,M,352,273923,128.5
,2000,2000,Kentucky,21,55-64 years,55-64,Male,M,582,179180,324.8
,2000,2000,Louisiana,22,35-44 years,35-44,Male,M,136,337350,40.3
,2000,2000,Louisiana,22,45-54 years,45-54,Male,M,341,285205,119.6
,2000,2000,Louisiana,22,55-64 years,55-64,Male,M,639,179454,356.1
,2000,2000,Maine,23,35-44 years,35-44,Male,M,30,104029,28.8
,2000,2000,Maine,23,45-54 years,45-54,Male,M,92,95780,96.1
,2000,2000,Maine,23,55-64 years,55-64,Male,M,149,60278,247.2
,2000,2000,Maryland,24,35-44 years,35-44,Male,M,98,443754,22.1
,2000,2000,Maryland,24,45-54 years,45-54,Male,M,340,362093,93.9
,2000,2000,Maryland,24,55-64 years,55-64,Male,M,614,225250,272.6
,2000,2000,Massachusetts,25,35-44 years,35-44,Male,M,117,522345,22.4
,2000,2000,Massachusetts,25,45-54 years,45-54,Male,M,342,424234,80.6
,2000,2000,Massachusetts,25,55-64 years,55-64,Male,M,572,260345,219.7
,2000,2000,Michigan,26,35-44 years,35-44,Male,M,239,793234,30.1
,2000,2000,Michigan,26,45-54 years,45-54,Male,M,792,675322,117.3
,2000,2000,Michigan,26,55-64 years,55-64,Male,M,1424,418706,340.1
,2000,2000,Minnesota,27,35-44 years,35-44,Male,M,76,415317,18.3
,2000,2000,Minnesota,27,45-54 years,45-54,Male,M,210,334551,62.8
,2000,2000,Minnesota,27,55-64 years,55-64,Male,M,361,198851,181.5
,2000,2000,Mississippi,28,35-44 years,35-44,Male,M,109,206495,52.8
,2000,2000,Mississippi,28,45-54 years,45-54,Male,M,271,176013,154.0
,2000,2000,Mississippi,28,55-64 years,55-64,Male,M,464,116600,397.9
,2000,2000,Missouri,29,35-44 years,35-44,Male,M,133,439397,30.3
,2000,2000,Missouri,29,45-54 years,45-54,Male,M,427,362352,117.8
,2000,2000,Missouri,29,55-64 years,55-64,Male,M,702,243272,288.6
,2000,2000,Montana,30,35-44 years,35-44,Male,M,15,69942,
,2000,2000,Montana,30,45-54 years,45-54,Male,M,64,68522,93.4
,2000,2000,Montana,30,55-64 years,55-64,Male,M,109,42800,254.7
,2000,2000,Nebraska,31,35-44 years,35-44,Male,M,24,132620,18.1
,2000,2000,Nebraska,31,45-54 years,45-54,Male,M,81,112606,71.9
,2000,2000,Nebraska,31,55-64 years,55-64,Male,M,108,69051,156.4
,2000,2000,Nevada,32,35-44 years,35-44,Male,M,38,167706,22.7
,2000,2000,Nevada,32,45-54 years,45-54,Male,M,141,135656,103.9
,2000,2000,Nevada,32,55-64 years,55-64,Male,M,303,95583,317.0
,2000,2000,New Hampshire,33,35-44 years,35-44,Male,M,23,109654,21.0
,2000,2000,New Hampshire,33,45-54 years,45-54,Male,M,86,91793,93.7
,2000,2000,New Hampshire,33,55-64 years,55-64,Male,M,136,54400,250.0
,2000,2000,New Jersey,34,35-44 years,35-44,Male,M,138,708291,19.5
,2000,2000,New Jersey,34,45-54 years,45-54,Male,M,515,561202,91.8
,2000,2000,New Jersey,34,55-64 years,55-64,Male,M,976,358632,272.1
,2000,2000,New Mexico,35,35-44 years,35-44,Male,M,30,138892,21.6
,2000,2000,New Mexico,35,45-54 years,45-54,Male,M,80,119923,66.7
,2000,2000,New Mexico,35,55-64 years,55-64,Male,M,173,76195,227.0
,2000,2000,New York,36,35-44 years,35-44,Male,M,324,1509276,21.5
,2000,2000,New York,36,45-54 years,45-54,Male,M,1248,1226925,101.7
,2000,2000,New York,36,55-64 years,55-64,Male,M,2411,786187,306.7
,2000,2000,North Carolina,37,35-44 years,35-44,Male,M,196,637301,30.8
,2000,2000,North Carolina,37,45-54 years,45-54,Male,M,667,528012,126.3
,2000,2000,North Carolina,37,55-64 years,55-64,Male,M,1133,344460,328.9
,2000,2000,North Dakota,38,35-44 years,35-44,Male,M,13,49245,
,2000,2000,North Dakota,38,45-54 years,45-54,Male,M,48,43874,109.4
,2000,2000,North Dakota,38,55-64 years,55-64,Male,M,80,26450,302.5
,2000,2000,Ohio,39,35-44 years,35-44,Male,M,279,890083,31.3
,2000,2000,Ohio,39,45-54 years,45-54,Male,M,898,768978,116.8
,2000,2000,Ohio,39,55-64 years,55-64,Male,M,1592,480567,331.3
,2000,2000,Oklahoma,40,35-44 years,35-44,Male,M,106,260722,40.7
,2000,2000,Oklahoma,40,45-54 years,45-54,Male,M,358,223029,160.5
,2000,2000,Oklahoma,40,55-64 years,55-64,Male,M,635,152057,417.6
,2000,2000,Oregon,41,35-44 years,35-44,Male,M,44,263155,16.7
,2000,2000,Oregon,41,45-54 years,45-54,Male,M,187,252178,74.2
,2000,2000,Oregon,41,55-64 years,55-64,Male,M,353,149587,236.0
,2000,2000,Pennsylvania,42,35-44 years,35-44,Male,M,257,961114,26.7
,2000,2000,Pennsylvania,42,45-54 years,45-54,Male,M,842,838567,100.4
,2000,2000,Pennsylvania,42,55-64 years,55-64,Male,M,1573,538760,292.0
,2000,2000,Rhode Island,44,35-44 years,35-44,Male,M,22,83264,26.4
,2000,2000,Rhode Island,44,45-54 years,45-54,Male,M,75,69362,108.1
,2000,2000,Rhode Island,44,55-64 years,55-64,Male,M,112,42322,264.6
,2000,2000,South Carolina,45,35-44 years,35-44,Male,M,119,305991,38.9
,2000,2000,South Carolina,45,45-54 years,45-54,Male,M,362,265876,136.2
,2000,2000,South Carolina,45,55-64 years,55-64,Male,M,616,177705,346.6
,2000,2000,South Dakota,46,35-44 years,35-44,Male,M,16,58093,
,2000,2000,South Dakota,46,45-54 years,45-54,Male,M,51,49843,102.3
,2000,2000,South Dakota,46,55-64 years,55-64,Male,M,77,30611,251.5
,2000,2000,Tennessee,47,35-44 years,35-44,Male,M,173,442911,39.1
,2000,2000,Tennessee,47,45-54 years,45-54,Male,M,579,384928,150.4
,2000,2000,Tennessee,47,55-64 years,55-64,Male,M,985,255801,385.1
,2000,2000,Texas,48,35-44 years,35-44,Male,M,411,1668604,24.6
,2000,2000,Texas,48,45-54 years,45-54,Male,M,1396,1289818,108.2
,2000,2000,Texas,48,55-64 years,55-64,Male,M,2442,770800,316.8
,2000,2000,Utah,49,35-44 years,35-44,Male,M,24,151576,15.8
,2000,2000,Utah,49,45-54 years,45-54,Male,M,74,118948,62.2
,2000,2000,Utah,49,55-64 years,55-64,Male,M,126,69520,181.2
,2000,2000,Vermont,50,35-44 years,35-44,Male,M,18,49846,
,2000,2000,Vermont,50,45-54 years,45-54,Male,M,36,46515,77.4
,2000,2000,Vermont,50,55-64 years,55-64,Male,M,57,28183,202.2
,2000,2000,Virginia,51,35-44 years,35-44,Male,M,150,593977,25.3
,2000,2000,Virginia,51,45-54 years,45-54,Male,M,474,487776,97.2
,2000,2000,Virginia,51,55-64 years,55-64,Male,M,816,305857,266.8
,2000,2000,Washington,53,35-44 years,35-44,Male,M,102,490298,20.8
,2000,2000,Washington,53,45-54 years,45-54,Male,M,334,420567,79.4
,2000,2000,Washington,53,55-64 years,55-64,Male,M,576,246520,233.7
,2000,2000,West Virginia,54,35-44 years,35-44,Male,M,60,133458,45.0
,2000,2000,West Virginia,54,45-54 years,45-54,Male,M,199,134727,147.7
,2000,2000,West Virginia,54,55-64 years,55-64,Male,M,340,89789,378.7
,2000,2000,Wisconsin,55,35-44 years,35-44,Male,M,113,439087,25.7
,2000,2000,Wisconsin,55,45-54 years,45-54,Male,M,348,368707,94.4
,2000,2000,Wisconsin,55,55-64 years,55-64,Male,M,537,223943,239.8
,2000,2000,Wyoming,56,35-44 years,35-44,Male,M,12,39242,
,2000,2000,Wyoming,56,45-54 years,45-54,Male,M,29,37950,76.4
,2000,2000,Wyoming,56,55-64 years,55-64,Male,M,58,22582,256.8
,2001,2001,Alabama,01,35-44 years,35-44,Male,M,129,331017,39.0
,2001,2001,Alabama,01,45-54 years,45-54,Male,M,376,303384,123.9
,2001,2001,Alabama,01,55-64 years,55-64,Male,M,571,201485,283.4
,2001,2001,Alaska,02,35-44 years,35-44,Male,M,15,56799,
,2001,2001,Alaska,02,45-54 years,45-54,Male,M,42,52815,79.5
,2001,2001,Alaska,02,55-64 years,55-64,Male,M,46,25443,180.8
,2001,2001,Arizona,04,35-44 years,35-44,Male,M,73,393437,18.6
,2001,2001,Arizona,04,45-54 years,45-54,Male,M,287,325535,88.2
,2001,2001,Arizona,04,55-64 years,55-64,Male,M,596,221049,269.6
,2001,2001,Arkansas,05,35-44 years,35-44,Male,M,90,195794,46.0
,2001,2001,Arkansas,05,45-54 years,45-54,Male,M,239,177888,134.4
,2001,2001,Arkansas,05,55-64 years,55-64,Male,M,458,125992,363.5
,2001,2001,California,06,35-44 years,35-44,Male,M,395,2791352,14.2
,2001,2001,California,06,45-54 years,45-54,Male,M,1709,2234943,76.5
,2001,2001,California,06,55-64 years,55-64,Male,M,3132,1313640,238.4
,2001,2001,Colorado,08,35-44 years,35-44,Male,M,68,373687,18.2
,2001,2001,Colorado,08,45-54 years,45-54,Male,M,199,325545,61.1
,2001,2001,Colorado,08,55-64 years,55-64,Male,M,306,176624,173.2
,2001,2001,Connecticut,09,35-44 years,35-44,Male,M,53,284635,18.6
,2001,2001,Connecticut,09,45-54 years,45-54,Male,M,183,243681,75.1
,2001,2001,Connecticut,09,55-64 years,55-64,Male,M,319,153381,208.0
,2001,2001,Delaware,10,35-44 years,35-44,Male,M,21,62747,33.5
,2001,2001,Delaware,10,45-54 years,45-54,Male,M,44,52929,83.1
,2001,2001,Delaware,10,55-64 years,55-64,Male,M,108,35324,305.7
,2001,2001,District of Columbia,11,35-44 years,35-44,Male,M,17,44255,
,2001,2001,District of Columbia,11,45-54 years,45-54,Male,M,47,36359,129.3
,2001,2001,District of Columbia,11,55-64 years,55-64,Male,M,87,23313,373.2
,2001,2001,Florida,12,35-44 years,35-44,Male,M,347,1254696,27.7
,2001,2001,Florida,12,45-54 years,45-54,Male,M,1101,1061926,103.7
,2001,2001,Florida,12,55-64 years,55-64,Male,M,2152,766856,280.6
,2001,2001,Georgia,13,35-44 years,35-44,Male,M,180,680285,26.5
,2001,2001,Georgia,13,45-54 years,45-54,Male,M,587,551681,106.4
,2001,2001,Georgia,13,55-64 years,55-64,Male,M,920,332781,276.5
,2001,2001,Hawaii,15,35-44 years,35-44,Male,M,23,95181,24.2
,2001,2001,Hawaii,15,45-54 years,45-54,Male,M,75,89002,84.3
,2001,2001,Hawaii,15,55-64 years,55-64,Male,M,95,55214,172.1
,2001,2001,Idaho,16,35-44 years,35-44,Male,M,20,96772,20.7
,2001,2001,Idaho,16,45-54 years,45-54,Male,M,67,89967,74.5
,2001,2001,Idaho,16,55-64 years,55-64,Male,M,123,56484,217.8
,2001,2001,Illinois,17,35-44 years,35-44,Male,M,267,977616,27.3
,2001,2001,Illinois,17,45-54 years,45-54,Male,M,908,830457,109.3
,2001,2001,Illinois,17,55-64 years,55-64,Male,M,1451,509041,285.0
,2001,2001,Indiana,18,35-44 years,35-44,Male,M,174,473936,36.7
,2001,2001,Indiana,18,45-54 years,45-54,Male,M,457,421373,108.5
,2001,2001,Indiana,18,55-64 years,55-64,Male,M,785,262727,298.8
,2001,2001,Iowa,19,35-44 years,35-44,Male,M,55,218671,25.2
,2001,2001,Iowa,19,45-54 years,45-54,Male,M,193,205556,93.9
,2001,2001,Iowa,19,55-64 years,55-64,Male,M,326,127912,254.9
,2001,2001,Kansas,20,35-44 years,35-44,Male,M,48,206228,23.3
,2001,2001,Kansas,20,45-54 years,45-54,Male,M,172,185887,92.5
,2001,2001,Kansas,20,55-64 years,55-64,Male,M,251,110151,227.9
,2001,2001,Kentucky,21,35-44 years,35-44,Male,M,122,315403,38.7
,2001,2001,Kentucky,21,45-54 years,45-54,Male,M,409,284916,143.6
,2001,2001,Kentucky,21,55-64 years,55-64,Male,M,651,184085,353.6
,2001,2001,Louisiana,22,35-44 years,35-44,Male,M,131,332543,39.4
,2001,2001,Louisiana,22,45-54 years,45-54,Male,M,430,298116,144.2
,2001,2001,Louisiana,22,55-64 years,55-64,Male,M,636,184096,345.5
,2001,2001,Maine,23,35-44 years,35-44,Male,M,14,103394,
,2001,2001,Maine,23,45-54 years,45-54,Male,M,88,99804,88.2
,2001,2001,Maine,23,55-64 years,55-64,Male,M,135,62620,215.6
,2001,2001,Maryland,24,35-44 years,35-44,Male,M,93,444366,20.9
,2001,2001,Maryland,24,45-54 years,45-54,Male,M,352,377702,93.2
,2001,2001,Maryland,24,55-64 years,55-64,Male,M,597,233749,255.4
,2001,2001,Massachusetts,25,35-44 years,35-44,Male,M,106,521165,20.3
,2001,2001,Massachusetts,25,45-54 years,45-54,Male,M,315,441081,71.4
,2001,2001,Massachusetts,25,55-64 years,55-64,Male,M,578,269128,214.8
,2001,2001,Michigan,26,35-44 years,35-44,Male,M,240,784221,30.6
,2001,2001,Michigan,26,45-54 years,45-54,Male,M,762,702936,108.4
,2001,2001,Michigan,26,55-64 years,55-64,Male,M,1304,430507,302.9
,2001,2001,Minnesota,27,35-44 years,35-44,Male,M,101,412806,24.5
,2001,2001,Minnesota,27,45-54 years,45-54,Male,M,264,351903,75.0
,2001,2001,Minnesota,27,55-64 years,55-64,Male,M,386,206297,187.1
,2001,2001,Mississippi,28,35-44 years,35-44,Male,M,100,204399,48.9
,2001,2001,Mississippi,28,45-54 years,45-54,Male,M,278,183630,151.4
,2001,2001,Mississippi,28,55-64 years,55-64,Male,M,422,119585,352.9
,2001,2001,Missouri,29,35-44 years,35-44,Male,M,152,435544,34.9
,2001,2001,Missouri,29,45-54 years,45-54,Male,M,408,379982,107.4
,2001,2001,Missouri,29,55-64 years,55-64,Male,M,760,249323,304.8
,2001,2001,Montana,30,35-44 years,35-44,Male,M,15,67782,
,2001,2001,Montana,30,45-54 years,45-54,Male,M,42,71324,58.9
,2001,2001,Montana,30,55-64 years,55-64,Male,M,107,44454,240.7
,2001,2001,Nebraska,31,35-44 years,35-44,Male,M,32,129924,24.6
,2001,2001,Nebraska,31,45-54 years,45-54,Male,M,70,118009,59.3
,2001,2001,Nebraska,31,55-64 years,55-64,Male,M,131,71059,184.4
,2001,2001,Nevada,32,35-44 years,35-44,Male,M,34,174210,19.5
,2001,2001,Nevada,32,45-54 years,45-54,Male,M,144,145455,99.0
,2001,2001,Nevada,32,55-64 years,55-64,Male,M,345,102075,338.0
,2001,2001,New Hampshire,33,35-44 years,35-44,Male,M,28,109812,25.5
,2001,2001,New Hampshire,33,45-54 years,45-54,Male,M,82,96711,84.8
,2001,2001,New Hampshire,33,55-64 years,55-64,Male,M,139,56723,245.1
,2001,2001,New Jersey,34,35-44 years,35-44,Male,M,130,709444,18.3
,2001,2001,New Jersey,34,45-54 years,45-54,Male,M,485,583808,83.1
,2001,2001,New Jersey,34,55-64 years,55-64,Male,M,895,369011,242.5
,2001,2001,New Mexico,35,35-44 years,35-44,Male,M,29,136274,21.3
,2001,2001,New Mexico,35,45-54 years,45-54,Male,M,109,124870,87.3
,2001,2001,New Mexico,35,55-64 years,55-64,Male,M,185,79037,234.1
,2001,2001,New York,36,35-44 years,35-44,Male,M,339,1506897,22.5
,2001,2001,New York,36,45-54 years,45-54,Male,M,1186,1270239,93.4
,2001,2001,New York,36,55-64 years,55-64,Male,M,2319,806901,287.4
,2001,2001,North Carolina,37,35-44 years,35-44,Male,M,205,642676,31.9
,2001,2001,North Carolina,37,45-54 years,45-54,Male,M,646,553583,116.7
,2001,2001,North Carolina,37,55-64 years,55-64,Male,M,1055,359046,293.8
,2001,2001,North Dakota,38,35-44 years,35-44,Male,M,10,47355,
,2001,2001,North Dakota,38,45-54 years,45-54,Male,M,47,45894,102.4
,2001,2001,North Dakota,38,55-64 years,55-64,Male,M,73,26977,270.6
,2001,2001,Ohio,39,35-44 years,35-44,Male,M,274,877182,31.2
,2001,2001,Ohio,39,45-54 years,45-54,Male,M,951,800763,118.8
,2001,2001,Ohio,39,55-64 years,55-64,Male,M,1536,491046,312.8
,2001,2001,Oklahoma,40,35-44 years,35-44,Male,M,83,256672,32.3
,2001,2001,Oklahoma,40,45-54 years,45-54,Male,M,335,232041,144.4
,2001,2001,Oklahoma,40,55-64 years,55-64,Male,M,565,155414,363.5
,2001,2001,Oregon,41,35-44 years,35-44,Male,M,42,260373,16.1
,2001,2001,Oregon,41,45-54 years,45-54,Male,M,202,261753,77.2
,2001,2001,Oregon,41,55-64 years,55-64,Male,M,319,156869,203.4
,2001,2001,Pennsylvania,42,35-44 years,35-44,Male,M,254,947232,26.8
,2001,2001,Pennsylvania,42,45-54 years,45-54,Male,M,861,873521,98.6
,2001,2001,Pennsylvania,42,55-64 years,55-64,Male,M,1482,550478,269.2
,2001,2001,Rhode Island,44,35-44 years,35-44,Male,M,27,83030,32.5
,2001,2001,Rhode Island,44,45-54 years,45-54,Male,M,61,72464,84.2
,2001,2001,Rhode Island,44,55-64 years,55-64,Male,M,126,44023,286.2
,2001,2001,South Carolina,45,35-44 years,35-44,Male,M,124,305777,40.6
,2001,2001,South Carolina,45,45-54 years,45-54,Male,M,329,276745,118.9
,2001,2001,South Carolina,45,55-64 years,55-64,Male,M,575,185016,310.8
,2001,2001,South Dakota,46,35-44 years,35-44,Male,M,14,56900,
,2001,2001,South Dakota,46,45-54 years,45-54,Male,M,56,52453,106.8
,2001,2001,South Dakota,46,55-64 years,55-64,Male,M,90,31543,285.3
,2001,2001,Tennessee,47,35-44 years,35-44,Male,M,163,441822,36.9
,2001,2001,Tennessee,47,45-54 years,45-54,Male,M,557,400336,139.1
,2001,2001,Tennessee,47,55-64 years,55-64,Male,M,958,263636,363.4
,2001,2001,Texas,48,35-44 years,35-44,Male,M,434,1678642,25.9
,2001,2001,Texas,48,45-54 years,45-54,Male,M,1459,1361116,107.2
,2001,2001,Texas,48,55-64 years,55-64,Male,M,2398,805088,297.9
,2001,2001,Utah,49,35-44 years,35-44,Male,M,28,151360,18.5
,2001,2001,Utah,49,45-54 years,45-54,Male,M,71,125992,56.4
,2001,2001,Utah,49,55-64 years,55-64,Male,M,136,72891,186.6
,2001,2001,Vermont,50,35-44 years,35-44,Male,M,,49050,
,2001,2001,Vermont,50,45-54 years,45-54,Male,M,38,48416,78.5
,2001,2001,Vermont,50,55-64 years,55-64,Male,M,55,29333,187.5
,2001,2001,Virginia,51,35-44 years,35-44,Male,M,136,593981,22.9
,2001,2001,Virginia,51,45-54 years,45-54,Male,M,474,510141,92.9
,2001,2001,Virginia,51,55-64 years,55-64,Male,M,801,318881,251.2
,2001,2001,Washington,53,35-44 years,35-44,Male,M,98,487832,20.1
,2001,2001,Washington,53,45-54 years,45-54,Male,M,329,439908,74.8
,2001,2001,Washington,53,55-64 years,55-64,Male,M,588,258680,227.3
,2001,2001,West Virginia,54,35-44 years,35-44,Male,M,62,130526,47.5
,2001,2001,West Virginia,54,45-54 years,45-54,Male,M,222,138717,160.0
,2001,2001,West Virginia,54,55-64 years,55-64,Male,M,304,91840,331.0
,2001,2001,Wisconsin,55,35-44 years,35-44,Male,M,102,435836,23.4
,2001,2001,Wisconsin,55,45-54 years,45-54,Male,M,357,386195,92.4
,2001,2001,Wisconsin,55,55-64 years,55-64,Male,M,571,231407,246.8
,2001,2001,Wyoming,56,35-44 years,35-44,Male,M,,37785,
,2001,2001,Wyoming,56,45-54 years,45-54,Male,M,36,39735,90.6
,2001,2001,Wyoming,56,55-64 years,55-64,Male,M,58,23494,246.9
,2002,2002,Alabama,01,35-44 years,35-44,Male,M,138,325253,42.4
,2002,2002,Alabama,01,45-54 years,45-54,Male,M,362,306036,118.3
,2002,2002,Alabama,01,55-64 years,55-64,Male,M,577,212993,270.9
,2002,2002,Alaska,02,35-44 years,35-44,Male,M,13,55096,
,2002,2002,Alaska,02,45-54 years,45-54,Male,M,50,54127,92.4
,2002,2002,Alaska,02,55-64 years,55-64,Male,M,70,28058,249.5
,2002,2002,Arizona,04,35-44 years,35-44,Male,M,84,395476,21.2
,2002,2002,Arizona,04,45-54 years,45-54,Male,M,324,334374,96.9
,2002,2002,Arizona,04,55-64 years,55-64,Male,M,632,236953,266.7
,2002,2002,Arkansas,05,35-44 years,35-44,Male,M,89,193228,46.1
,2002,2002,Arkansas,05,45-54 years,45-54,Male,M,293,179334,163.4
,2002,2002,Arkansas,05,55-64 years,55-64,Male,M,457,132792,344.1
,2002,2002,California,06,35-44 years,35-44,Male,M,494,2782733,17.8
,2002,2002,California,06,45-54 years,45-54,Male,M,1782,2279051,78.2
,2002,2002,California,06,55-64 years,55-64,Male,M,3267,1402754,232.9
,2002,2002,Colorado,08,35-44 years,35-44,Male,M,47,368490,12.8
,2002,2002,Colorado,08,45-54 years,45-54,Male,M,218,331561,65.7
,2002,2002,Colorado,08,55-64 years,55-64,Male,M,381,191359,199.1
,2002,2002,Connecticut,09,35-44 years,35-44,Male,M,64,281616,22.7
,2002,2002,Connecticut,09,45-54 years,45-54,Male,M,216,246589,87.6
,2002,2002,Connecticut,09,55-64 years,55-64,Male,M,339,163483,207.4
,2002,2002,Delaware,10,35-44 years,35-44,Male,M,25,62477,40.0
,2002,2002,Delaware,10,45-54 years,45-54,Male,M,56,53794,104.1
,2002,2002,Delaware,10,55-64 years,55-64,Male,M,81,37963,213.4
,2002,2002,District of Columbia,11,35-44 years,35-44,Male,M,,43690,
,2002,2002,District of Columbia,11,45-54 years,45-54,Male,M,45,36312,123.9
,2002,2002,District of Columbia,11,55-64 years,55-64,Male,M,90,24507,367.2
,2002,2002,Florida,12,35-44 years,35-44,Male,M,326,1259847,25.9
,2002,2002,Florida,12,45-54 years,45-54,Male,M,1095,1091171,100.4
,2002,2002,Florida,12,55-64 years,55-64,Male,M,2194,818394,268.1
,2002,2002,Georgia,13,35-44 years,35-44,Male,M,214,681909,31.4
,2002,2002,Georgia,13,45-54 years,45-54,Male,M,568,562113,101.0
,2002,2002,Georgia,13,55-64 years,55-64,Male,M,955,356990,267.5
,2002,2002,Hawaii,15,35-44 years,35-44,Male,M,19,93744,
,2002,2002,Hawaii,15,45-54 years,45-54,Male,M,70,90718,77.2
,2002,2002,Hawaii,15,55-64 years,55-64,Male,M,112,59189,189.2
,2002,2002,Idaho,16,35-44 years,35-44,Male,M,18,95632,
,2002,2002,Idaho,16,45-54 years,45-54,Male,M,83,91690,90.5
,2002,2002,Idaho,16,55-64 years,55-64,Male,M,145,60386,240.1
,2002,2002,Illinois,17,35-44 years,35-44,Male,M,259,964895,26.8
,2002,2002,Illinois,17,45-54 years,45-54,Male,M,979,840762,116.4
,2002,2002,Illinois,17,55-64 years,55-64,Male,M,1537,536673,286.4
,2002,2002,Indiana,18,35-44 years,35-44,Male,M,153,467481,32.7
,2002,2002,Indiana,18,45-54 years,45-54,Male,M,458,426151,107.5
,2002,2002,Indiana,18,55-64 years,55-64,Male,M,753,278013,270.9
,2002,2002,Iowa,19,35-44 years,35-44,Male,M,65,213838,30.4
,2002,2002,Iowa,19,45-54 years,45-54,Male,M,201,208028,96.6
,2002,2002,Iowa,19,55-64 years,55-64,Male,M,324,134720,240.5
,2002,2002,Kansas,20,35-44 years,35-44,Male,M,43,200580,21.4
,2002,2002,Kansas,20,45-54 years,45-54,Male,M,185,188991,97.9
